entry_id	line_id	part_id	task_id	sample_id	context/question	human_subjects	non_human_subjects	subj_attributes	relations	generalized_relations	locations	direct_objects	obj_attributes	indirect_objects	result_relation	reasoning	implicit_object	implicit_relation	implicit_location	golden_answer	golden_supporting_facts
1430	4	2	13	3	John and Sandra went back to the garden.	"John
Sandra"			go	move	garden				be						
1431	5	2	13	3	Then they moved to the kitchen.	they			move	move	kitchen				be						
1432	6	2	13	3	Where is John?	John			be	be					be					kitchen	4 5
1433	7	3	13	3	Sandra and Mary went back to the bathroom.	"Sandra
Mary"			go	move	bathroom				be						
1434	8	3	13	3	Following that they went back to the kitchen.	they			follow	move	kitchen				be						
1435	9	3	13	3	Where is Sandra?	Sandra			be	be					be					kitchen	7 8
1436	10	4	13	3	Sandra and John journeyed to the office.	"Sandra
John"			journey	move	office				be						
1437	11	4	13	3	After that they journeyed to the bedroom.	they			journey	move	bedroom				be						
1438	12	4	13	3	Where is Sandra?	Sandra			be	be					be					bedroom	10 11
1439	13	5	13	3	Sandra and John went to the hallway.	"Sandra
John"			go	move	hallway				be						
1440	14	5	13	3	Then they journeyed to the kitchen.	they			journey	move	kitchen				be						
1441	15	5	13	3	Where is Sandra?	Sandra			be	be					be					kitchen	13 14
1442	1	1	13	4	Sandra and Mary travelled to the garden.	"Sandra
Mary"			travel	move	garden				be						
1443	2	1	13	4	Then they went back to the office.	they			go	move	office				be						
1444	3	1	13	4	Where is Mary?	Mary			be	be					be					office	1 2
1445	4	2	13	4	John and Sandra went to the bathroom.	"John
Sandra"			go	move	bathroom				be						
1446	5	2	13	4	Then they went back to the office.	they			go	move	office				be						
1447	6	2	13	4	Where is John?	John			be	be					be					office	4 5
1448	7	3	13	4	Sandra and Mary journeyed to the bathroom.	"Sandra
Mary"			journey	move	bathroom				be						
1449	8	3	13	4	Following that they moved to the hallway.	they			follow	move	hallway				be						
1450	9	3	13	4	Where is Mary?	Mary			be	be					be					hallway	7 8
1451	10	4	13	4	John and Sandra journeyed to the bathroom.	"John
Sandra"			journey	move	bathroom				be						
1452	11	4	13	4	After that they journeyed to the office.	they			journey	move	office				be						
1453	12	4	13	4	Where is John?	John			be	be					be					office	10 11
1454	13	5	13	4	Daniel and Sandra went back to the bedroom.	"Daniel
Sandra"			go	move	bedroom				be						
1455	14	5	13	4	Following that they travelled to the garden.	they			follow	move	garden				be						
1456	15	5	13	4	Where is Sandra?	Sandra			be	be					be					garden	13 14
1457	1	1	13	5	Sandra and Mary went back to the bathroom.	"Sandra
Mary"			go	move	bathroom				be						
1458	2	1	13	5	Then they went back to the hallway.	they			go	move	hallway				be						
1459	3	1	13	5	Where is Mary?	Mary			be	be					be					hallway	1 2
1460	4	2	13	5	Mary and Sandra went to the office.	"Mary
Sandra"			go	move	office				be						
1461	5	2	13	5	Then they went back to the bedroom.	they			go	move	bedroom				be						
1462	6	2	13	5	Where is Mary?	Mary			be	be					be					bedroom	4 5
1463	7	3	13	5	Daniel and John went back to the kitchen.	"Daniel
John"			go	move	kitchen				be						
1464	8	3	13	5	Afterwards they went back to the office.	they			go	move	office				be						
1465	9	3	13	5	Where is Sandra?	Sandra			be	be					be					bedroom	4 5
1466	10	4	13	5	Sandra and John journeyed to the garden.	"Sandra
John"			journey	move	garden				be						
1467	11	4	13	5	Afterwards they went back to the office.	they			go	move	office				be						
1468	12	4	13	5	Where is Sandra?	Sandra			be	be					be					office	10 11
1469	13	5	13	5	Sandra and Daniel travelled to the hallway.	"Sandra
Daniel"			travel	move	hallway				be						
1470	14	5	13	5	Following that they journeyed to the bathroom.	they			follow	move	bathroom				be						
1471	15	5	13	5	Where is Sandra?	Sandra			be	be					be					bathroom	13 14
1472	1	1	14	1	Julie went to the park this morning.	Julie			go	move	park				be						
1473	2	1	14	1	Julie moved to the kitchen yesterday.	Julie			move	move	kitchen				be						
1474	3	1	14	1	Where was Julie before the park?	Julie			be	be	park				be					kitchen	1 2
1475	4	2	14	1	Julie moved to the bedroom this afternoon.	Julie			move	move	bedroom				be						
1476	5	2	14	1	Mary journeyed to the school yesterday.	Mary			journey	move	school				be						
1477	6	2	14	1	Where was Julie before the bedroom?	Julie			be	be	bedroom				be					park	4 1
1478	7	3	14	1	This morning Bill moved to the park.	Bill			move	move	park				be						
1479	8	3	14	1	Yesterday Bill travelled to the kitchen.	Bill			travel	move	kitchen				be						
1480	9	3	14	1	Where was Julie before the park?	Julie			be	be	park				be					kitchen	1 2
1481	10	4	14	1	This morning Mary moved to the office.	Mary			move	move	office				be						
1482	11	4	14	1	This evening Julie journeyed to the kitchen.	Julie			journey	move	kitchen				be						
1483	12	4	14	1	Where was Julie before the kitchen?	Julie			be	be	kitchen				be					bedroom	11 4
1484	13	5	14	1	This afternoon Mary moved to the cinema.	Mary			move	move	cinema				be						
1485	14	5	14	1	This afternoon Bill travelled to the kitchen.	Bill			travel	move	kitchen				be						
1486	15	5	14	1	Where was Bill before the kitchen?	Bill			be	be	kitchen				be					park	14 7
1487	1	1	14	2	Mary travelled to the cinema yesterday.	Mary			travel	move	cinema				be						
1488	2	1	14	2	Yesterday Julie travelled to the cinema.	Julie			travel	move	cinema				be						
1489	3	1	14	2	This morning Julie travelled to the bedroom.	Julie			travel	move	bedroom				be						
1490	4	1	14	2	Yesterday Bill moved to the park.	Bill			move	move	park				be						
1491	5	1	14	2	Where was Julie before the bedroom?	Julie			be	be	bedroom				be					cinema	3 2
1492	6	2	14	2	Mary moved to the school this morning.	Mary			move	move	school				be						
1493	7	2	14	2	Julie moved to the kitchen this afternoon.	Julie			move	move	kitchen				be						
1494	8	2	14	2	Where was Julie before the kitchen?	Julie			be	be	kitchen				be					bedroom	7 3
1495	9	3	14	2	Julie went back to the park this evening.	Julie			go	move	park				be						
1496	10	3	14	2	This morning Bill went back to the office.	Bill			go	move	office				be						
1497	11	3	14	2	Where was Mary before the school?	Mary			be	be	school				be					cinema	6 1
1498	12	4	14	2	Yesterday Fred journeyed to the cinema.	Fred			journey	move	cinema				be						
1499	13	4	14	2	Mary journeyed to the office this afternoon.	Mary			journey	move	office				be						
1500	14	4	14	2	Where was Bill before the office?	Bill			be	be	office				be					park	10 4
1501	15	5	14	2	Fred went back to the park this morning.	Fred			go	move	park				be						
1502	16	5	14	2	Mary went back to the school this evening.	Mary			go	move	school				be						
1503	17	5	14	2	Where was Julie before the park?	Julie			be	be	park				be					kitchen	9 7
1504	1	1	14	3	Fred moved to the park yesterday.	Fred			move	move	park				be						
1505	2	1	14	3	This morning Julie journeyed to the bedroom.	Julie			journey	move	bedroom				be						
1506	3	1	14	3	Julie went back to the park this afternoon.	Julie			go	move	park				be						
1507	4	1	14	3	Julie moved to the park yesterday.	Julie			move	move	park				be						
1508	5	1	14	3	Where was Julie before the park?	Julie			be	be	park				be					bedroom	3 2
1509	6	2	14	3	Bill journeyed to the park this morning.	Bill			journey	move	park				be						
1510	7	2	14	3	Bill went to the bedroom yesterday.	Bill			go	move	bedroom				be						
1511	8	2	14	3	Where was Bill before the park?	Bill			be	be	park				be					bedroom	6 7
1512	9	3	14	3	Mary journeyed to the school yesterday.	Mary			journey	move	school				be						
1513	10	3	14	3	Julie journeyed to the school this evening.	Julie			journey	move	school				be						
1514	11	3	14	3	Where was Julie before the park?	Julie			be	be	park				be					bedroom	3 2
1515	12	4	14	3	Bill went to the bedroom this afternoon.	Bill			go	move	bedroom				be						
1516	13	4	14	3	This morning Fred moved to the kitchen.	Fred			move	move	kitchen				be						
1517	14	4	14	3	Where was Bill before the bedroom?	Bill			be	be	bedroom				be					park	12 6
1518	15	5	14	3	This morning Mary travelled to the kitchen.	Mary			travel	move	kitchen				be						
1519	16	5	14	3	Fred moved to the bedroom this afternoon.	Fred			move	move	bedroom				be						
1520	17	5	14	3	Where was Fred before the bedroom?	Fred			be	be	bedroom				be					kitchen	16 13
1521	1	1	14	4	Yesterday Mary journeyed to the kitchen.	Mary			journey	move	kitchen				be						
1522	2	1	14	4	This morning Fred went back to the cinema.	Fred			go	move	cinema				be						
1523	3	1	14	4	Yesterday Julie journeyed to the cinema.	Julie			journey	move	cinema				be						
1524	4	1	14	4	Fred journeyed to the bedroom yesterday.	Fred			journey	move	bedroom				be						
1525	5	1	14	4	Where was Fred before the cinema?	Fred			be	be	cinema				be					bedroom	2 4
1526	6	2	14	4	Julie went back to the bedroom this morning.	Julie			go	move	bedroom				be						
1527	7	2	14	4	Fred journeyed to the school this afternoon.	Fred			journey	move	school				be						
1528	8	2	14	4	Where was Julie before the bedroom?	Julie			be	be	bedroom				be					cinema	6 3
1529	9	3	14	4	Mary travelled to the bedroom this morning.	Mary			travel	move	bedroom				be						
1530	10	3	14	4	This afternoon Julie went back to the park.	Julie			go	move	park				be						
1531	11	3	14	4	Where was Fred before the school?	Fred			be	be	school				be					cinema	7 2
1532	12	4	14	4	Mary went back to the kitchen this afternoon.	Mary			go	move	kitchen				be						
1533	13	4	14	4	This evening Julie moved to the kitchen.	Julie			move	move	kitchen				be						
1534	14	4	14	4	Where was Mary before the kitchen?	Mary			be	be	kitchen				be					bedroom	12 9
1535	15	5	14	4	Yesterday Bill went to the cinema.	Bill			go	move	cinema				be						
1536	16	5	14	4	Mary went back to the cinema this evening.	Mary			go	move	cinema				be						
1537	17	5	14	4	Where was Julie before the kitchen?	Julie			be	be	kitchen				be					park	13 10
1538	1	1	14	5	Yesterday Julie went to the bedroom.	Julie			go	move	bedroom				be						
1539	2	1	14	5	Yesterday Bill travelled to the kitchen.	Bill			travel	move	kitchen				be						
1540	3	1	14	5	This morning Julie went back to the kitchen.	Julie			go	move	kitchen				be						
1541	4	1	14	5	Yesterday Mary went to the park.	Mary			go	move	park				be						
1542	5	1	14	5	Fred went back to the bedroom yesterday.	Fred			go	move	bedroom				be						
1543	6	1	14	5	Fred went to the cinema this morning.	Fred			go	move	cinema				be						
1544	7	1	14	5	Where was Fred before the cinema?	Fred			be	be	cinema				be					bedroom	6 5
1545	8	2	14	5	Fred went to the office this evening.	Fred			go	move	office				be						
1546	9	2	14	5	Fred travelled to the bedroom this afternoon.	Fred			travel	move	bedroom				be						
1547	10	2	14	5	Where was Fred before the bedroom?	Fred			be	be	bedroom				be					cinema	9 6
1548	11	3	14	5	This afternoon Julie moved to the bedroom.	Julie			move	move	bedroom				be						
1549	12	3	14	5	Mary journeyed to the school this morning.	Mary			journey	move	school				be						
1550	13	3	14	5	Where was Fred before the bedroom?	Fred			be	be	bedroom				be					cinema	9 6
1551	14	4	14	5	This evening Mary journeyed to the bedroom.	Mary			journey	move	bedroom				be						
1552	15	4	14	5	This afternoon Mary went to the kitchen.	Mary			go	move	kitchen				be						
1553	16	4	14	5	Where was Mary before the bedroom?	Mary			be	be	bedroom				be					kitchen	14 15
1554	17	5	14	5	Bill moved to the bedroom this afternoon.	Bill			move	move	bedroom				be						
1555	18	5	14	5	Bill moved to the cinema this morning.	Bill			move	move	cinema				be						
1556	19	5	14	5	Where was Bill before the cinema?	Bill			be	be	cinema				be					kitchen	18 2
1557	1	1	15	1	Wolves are afraid of cats.		wolf	afraid	be	be				cat	be						
1558	2	1	15	1	Mice are afraid of sheep.		mouse	afraid	be	be				sheep	be						
1559	3	1	15	1	Emily is a mouse.	Emily		mouse	be	be					be						
1560	4	1	15	1	Cats are afraid of wolves.		cat	afraid	be	be				wolf	be						
1561	5	1	15	1	Gertrude is a cat.	Gertrude		cat	be	be					be						
1562	6	1	15	1	Sheep are afraid of mice.		sheep	afraid	be	be				mouse	be						
1563	7	1	15	1	Winona is a mouse.	Winona		mouse	be	be					be						
1564	8	1	15	1	Jessica is a cat.	Jessica		cat	be	be					be						
1565	9	1	15	1	What is jessica afraid of?	jessica		afraid	be	be					be					wolf	8 4
1566	10	2	15	1	What is winona afraid of?	winona		afraid	be	be					be					sheep	7 2
1567	11	3	15	1	What is gertrude afraid of?			afraid	be	be					be					wolf	5 4
1568	12	4	15	1	What is winona afraid of?	winona		afraid	be	be					be					sheep	7 2
1569	1	1	15	2	Wolves are afraid of mice.		wolf	afraid	be	be				mouse	be						
1570	2	1	15	2	Cats are afraid of sheep.		cat	afraid	be	be				sheep	be						
1571	3	1	15	2	Sheep are afraid of cats.		sheep	afraid	be	be				cat	be						
1572	4	1	15	2	Jessica is a sheep.	Jessica		sheep	be	be					be						
1573	5	1	15	2	Mice are afraid of wolves.		mouse	afraid	be	be				wolf	be						
1574	6	1	15	2	Winona is a sheep.	Winona		sheep	be	be					be						
1575	7	1	15	2	Emily is a sheep.	Emily		sheep	be	be					be						
1576	8	1	15	2	Gertrude is a mouse.	Gertrude		mouse	be	be					be						
1577	9	1	15	2	What is winona afraid of?	winona		afraid	be	be					be					cat	6 3
1578	10	2	15	2	What is winona afraid of?	winona		afraid	be	be					be					cat	6 3
1579	11	3	15	2	What is jessica afraid of?	jessica		afraid	be	be					be					cat	4 3
1580	12	4	15	2	What is jessica afraid of?	jessica		afraid	be	be					be					cat	4 3
1581	1	1	15	3	Wolves are afraid of sheep.		wolf	afraid	be	be				sheep	be						
1582	2	1	15	3	Winona is a wolf.	Winona		wolf	be	be					be						
1583	3	1	15	3	Cats are afraid of sheep.		cat	afraid	be	be				sheep	be						
1584	4	1	15	3	Jessica is a wolf.	Jessica		wolf	be	be					be						
1585	5	1	15	3	Sheep are afraid of cats.		sheep	afraid	be	be				cat	be						
1586	6	1	15	3	Emily is a sheep.	Emily		sheep	be	be					be						
1587	7	1	15	3	Mice are afraid of wolves.		mouse	afraid	be	be				wolf	be						
1588	8	1	15	3	Gertrude is a mouse.	Gertrude		mouse	be	be					be						
1589	9	1	15	3	What is emily afraid of?	Emily		afraid	be	be		what			be					cat	6 5
1590	10	2	15	3	What is jessica afraid of?	jessica		afraid	be	be					be					sheep	4 1
1591	11	3	15	3	What is gertrude afraid of?			afraid	be	be					be					wolf	8 7
1592	12	4	15	3	What is gertrude afraid of?			afraid	be	be					be					wolf	8 7
1593	1	1	15	4	Cats are afraid of wolves.		cat	afraid	be	be				wolf	be						
1594	2	1	15	4	Emily is a cat.	Emily		cat	be	be					be						
1595	3	1	15	4	Wolves are afraid of mice.		wolf	afraid	be	be				mouse	be						
1596	4	1	15	4	Sheep are afraid of wolves.		sheep	afraid	be	be				wolf	be						
1597	5	1	15	4	Mice are afraid of wolves.		mouse	afraid	be	be				wolf	be						
1598	6	1	15	4	Gertrude is a sheep.	Gertrude		sheep	be	be					be						
1599	7	1	15	4	Winona is a sheep.	Winona		sheep	be	be					be						
1600	8	1	15	4	Jessica is a mouse.	Jessica		mouse	be	be					be						
1601	9	1	15	4	What is gertrude afraid of?			afraid	be	be					be					wolf	6 4
1602	10	2	15	4	What is gertrude afraid of?			afraid	be	be					be					wolf	6 4
1603	11	3	15	4	What is emily afraid of?	Emily		afraid	be	be		what			be					wolf	2 1
1604	12	4	15	4	What is winona afraid of?	winona		afraid	be	be					be					wolf	7 4
1605	1	1	15	5	Cats are afraid of mice.		cat	afraid	be	be				mouse	be						
1606	2	1	15	5	Jessica is a cat.	Jessica		cat	be	be					be						
1607	3	1	15	5	Sheep are afraid of mice.		sheep	afraid	be	be				mouse	be						
1608	4	1	15	5	Mice are afraid of sheep.		mouse	afraid	be	be				sheep	be						
1609	5	1	15	5	Wolves are afraid of mice.		wolf	afraid	be	be				mouse	be						
1610	6	1	15	5	Emily is a cat.	Emily		cat	be	be					be						
1611	7	1	15	5	Winona is a sheep.	Winona		sheep	be	be					be						
1612	8	1	15	5	Gertrude is a wolf.	Gertrude		wolf	be	be					be						
1613	9	1	15	5	What is emily afraid of?	Emily		afraid	be	be		what			be					mouse	6 1
1614	10	2	15	5	What is gertrude afraid of?			afraid	be	be					be					mouse	8 5
1615	11	3	15	5	What is emily afraid of?	Emily		afraid	be	be		what			be					mouse	6 1
1616	12	4	15	5	What is jessica afraid of?	jessica		afraid	be	be					be					mouse	2 1
1617	1	1	16	1	Julius is a lion.	Julius		lion	be	be					be						
1618	2	1	16	1	Lily is a rhino.	Lily		rhino	be	be					be						
1619	3	1	16	1	Bernhard is a swan.	Bernhard		swan	be	be					be						
1620	4	1	16	1	Lily is white.	Lily		white	be	be					be						
1621	5	1	16	1	Bernhard is green.	Bernhard		green	be	be					be						
1622	6	1	16	1	Greg is a rhino.	Greg		rhino	be	be					be						
1623	7	1	16	1	Greg is gray.	Greg		gray	be	be					be						
1624	8	1	16	1	Julius is white.	Julius		white	be	be					be						
1625	9	1	16	1	Brian is a lion.	Brian		lion	be	be					be						
1626	10	1	16	1	What color is Brian?			color	be	be					be					white	9 1 8
1627	1	1	16	2	Lily is a frog.	Lily		frog	be	be					be						
1628	2	1	16	2	Bernhard is a lion.	Bernhard		lion	be	be					be						
1629	3	1	16	2	Brian is a frog.	Brian		frog	be	be					be						
1630	4	1	16	2	Bernhard is yellow.	Bernhard		yellow	be	be					be						
1631	5	1	16	2	Julius is a lion.	Julius		lion	be	be					be						
1632	6	1	16	2	Julius is white.	Julius		white	be	be					be						
1633	7	1	16	2	Greg is a swan.	Greg		swan	be	be					be						
1634	8	1	16	2	Greg is gray.	Greg		gray	be	be					be						
1635	9	1	16	2	Brian is white.	Brian		white	be	be					be						
1636	10	1	16	2	What color is Lily?			"color
lily"	be	be					be					white	1 3 9
1637	1	1	16	3	Brian is a rhino.	Brian		rhino	be	be					be						
1638	2	1	16	3	Lily is a frog.	Lily		frog	be	be					be						
1639	3	1	16	3	Greg is a lion.	Greg		lion	be	be					be						
1640	4	1	16	3	Lily is gray.	Lily		gray	be	be					be						
1641	5	1	16	3	Julius is a swan.	Julius		swan	be	be					be						
1642	6	1	16	3	Greg is yellow.	Greg		yellow	be	be					be						
1643	7	1	16	3	Brian is green.	Brian		green	be	be					be						
1644	8	1	16	3	Bernhard is a swan.	Bernhard		swan	be	be					be						
1645	9	1	16	3	Bernhard is gray.	Bernhard		gray	be	be					be						
1646	10	1	16	3	What color is Julius?			color	be	be					be					gray	5 8 9
1647	1	1	16	4	Julius is a lion.	Julius		lion	be	be					be						
1648	2	1	16	4	Julius is white.	Julius		white	be	be					be						
1649	3	1	16	4	Greg is a frog.	Greg		frog	be	be					be						
1650	4	1	16	4	Bernhard is a frog.	Bernhard		frog	be	be					be						
1651	5	1	16	4	Bernhard is green.	Bernhard		green	be	be					be						
1652	6	1	16	4	Brian is a swan.	Brian		swan	be	be					be						
1653	7	1	16	4	Brian is white.	Brian		white	be	be					be						
1654	8	1	16	4	Greg is green.	Greg		green	be	be					be						
1655	9	1	16	4	Lily is a swan.	Lily		swan	be	be					be						
1656	10	1	16	4	What color is Lily?			"color
lily"	be	be					be					white	9 6 7
1657	1	1	16	5	Greg is a rhino.	Greg		rhino	be	be					be						
1658	2	1	16	5	Bernhard is a swan.	Bernhard		swan	be	be					be						
1659	3	1	16	5	Bernhard is yellow.	Bernhard		yellow	be	be					be						
1660	4	1	16	5	Greg is white.	Greg		white	be	be					be						
1661	5	1	16	5	Brian is a swan.	Brian		swan	be	be					be						
1662	6	1	16	5	Brian is yellow.	Brian		yellow	be	be					be						
1663	7	1	16	5	Lily is a frog.	Lily		frog	be	be					be						
1664	8	1	16	5	Julius is a rhino.	Julius		rhino	be	be					be						
1665	9	1	16	5	Lily is green.	Lily		green	be	be					be						
1666	10	1	16	5	What color is Julius?			color	be	be					be					white	8 1 4
1667	1	1	17	1	The triangle is above the pink rectangle.		triangle		be	be	rectangle		pink		be						
1668	2	1	17	1	The blue square is to the left of the triangle.		square	blue	"be
left"	left				triangle							
1669	3	1	17	1	Is the pink rectangle to the right of the blue square?		rectangle	pink	"be
right"	right			blue	square						yes	1 2
1670	4	2	17	1	Is the blue square below the pink rectangle?		square	blue	be	be			pink		be					no	2 1
1671	5	3	17	1	Is the blue square to the right of the pink rectangle?		square	blue	"be
right"	right			pink	rectangle						no	2 1
1672	6	4	17	1	Is the blue square below the pink rectangle?		square	blue	be	be			pink		be					no	2 1
1673	7	5	17	1	Is the blue square below the pink rectangle?		square	blue	be	be			pink		be					no	2 1
1674	8	6	17	1	Is the pink rectangle to the left of the blue square?				"be
rectangle
left"				blue	square						no	1 2
1675	9	7	17	1	Is the blue square to the left of the pink rectangle?		square	blue	"be
left"	left			pink	rectangle						yes	2 1
1676	10	8	17	1	Is the pink rectangle to the right of the blue square?		rectangle	pink	"be
right"	right			blue	square						yes	1 2
1677	1	1	17	2	The triangle is below the red square.		triangle		be	be				square	be						
1678	2	1	17	2	The triangle is to the left of the blue square.		triangle		"be
left"	left			blue	square							
1679	3	1	17	2	Is the red square to the right of the blue square?		square	red	"be
right"	right			blue	square						no	1 2
1680	4	2	17	2	Is the blue square below the red square?		square	blue	be	be			red		be					yes	2 1
1681	5	3	17	2	Is the red square below the blue square?		square	red	be	be			blue		be					no	1 2
1682	6	4	17	2	Is the blue square above the red square?		square	blue	be	be			red		be					no	2 1
1683	7	5	17	2	Is the red square to the right of the blue square?		square	red	"be
right"	right			blue	square						no	1 2
1684	8	6	17	2	Is the red square to the right of the blue square?		square	red	"be
right"	right			blue	square						no	1 2
1685	9	7	17	2	Is the red square to the left of the blue square?		square	red	"be
left"	left			blue	square						yes	1 2
1686	10	8	17	2	Is the red square below the blue square?		square	red	be	be			blue		be					no	1 2
1687	1	1	17	3	The red sphere is to the right of the blue square.		sphere	red	"be
right"	right			blue	square							
1688	2	1	17	3	The blue square is below the yellow square.		square	blue	be	be	square		yellow		be						
1689	3	1	17	3	Is the red sphere above the yellow square?		sphere	red	be	be			yellow		be					no	1 2
1690	4	2	17	3	Is the red sphere above the yellow square?		sphere	red	be	be			yellow		be					no	1 2
1691	5	3	17	3	Is the yellow square below the red sphere?		square	yellow	be	be			red		be					no	2 1
1692	6	4	17	3	Is the yellow square to the left of the red sphere?		square	yellow	"be
left"	left			red	sphere						yes	2 1
1693	7	5	17	3	Is the red sphere to the right of the yellow square?		sphere	red	"be
right"	right			yellow	square						yes	1 2
1694	8	6	17	3	Is the red sphere below the yellow square?		sphere	red	be	be			yellow		be					yes	1 2
1695	9	7	17	3	Is the red sphere above the yellow square?		sphere	red	be	be			yellow		be					no	1 2
1696	10	8	17	3	Is the red sphere below the yellow square?		sphere	red	be	be			yellow		be					yes	1 2
1697	1	1	17	4	The triangle is to the right of the yellow square.		triangle		"be
right"	right			yellow	square							
1698	2	1	17	4	The pink rectangle is above the triangle.		rectangle	pink	be	be	triangle				be						
1699	3	1	17	4	Is the yellow square to the left of the pink rectangle?		square	yellow	"be
left"	left			pink	rectangle						yes	1 2
1700	4	2	17	4	Is the pink rectangle above the yellow square?		rectangle	pink	be	be			yellow		be					yes	2 1
1701	5	3	17	4	Is the pink rectangle to the right of the yellow square?		rectangle	pink	"be
right"	right			yellow	square						yes	2 1
1702	6	4	17	4	Is the yellow square above the pink rectangle?		square	yellow	be	be			pink		be					no	1 2
1703	7	5	17	4	Is the pink rectangle below the yellow square?		rectangle	pink	be	be			yellow		be					no	2 1
1704	8	6	17	4	Is the pink rectangle to the left of the yellow square?				"be
rectangle
left"				yellow	square						no	2 1
1705	9	7	17	4	Is the yellow square below the pink rectangle?		square	yellow	be	be			pink		be					yes	1 2
1706	10	8	17	4	Is the yellow square above the pink rectangle?		square	yellow	be	be			pink		be					no	1 2
1707	1	1	17	5	The red sphere is below the pink rectangle.		sphere	red	be	be	rectangle		pink		be						
1708	2	1	17	5	The red sphere is to the left of the red square.		sphere	red	"be
left"	left				square							
1709	3	1	17	5	Is the red square to the left of the pink rectangle?		square	red	"be
left"	left			pink	rectangle						no	2 1
1710	4	2	17	5	Is the pink rectangle above the red square?		rectangle	pink	be	be			red		be					yes	1 2
1711	5	3	17	5	Is the pink rectangle to the left of the red square?				"be
rectangle
left"					square						yes	1 2
1712	6	4	17	5	Is the red square below the pink rectangle?		square	red	be	be			pink		be					yes	2 1
1713	7	5	17	5	Is the pink rectangle to the left of the red square?				"be
rectangle
left"					square						yes	1 2
1714	8	6	17	5	Is the red square to the right of the pink rectangle?		square	red	"be
right"	right			pink	rectangle						yes	2 1
1715	9	7	17	5	Is the pink rectangle above the red square?		rectangle	pink	be	be			red		be					yes	1 2
1716	10	8	17	5	Is the red square above the pink rectangle?		square	red	be	be			pink		be					no	2 1
1717	1	1	18	1	The box is bigger than the box of chocolates.		box		"be
bigger"	bigger	box			chocolate							
1718	2	1	18	1	The box of chocolates is bigger than the chocolate.		box of chocolates		"be
bigger"	bigger	chocolate			chocolate							
1719	3	1	18	1	The suitcase is bigger than the chocolate.		suitcase		"be
bigger"	bigger	chocolate										
1720	4	1	18	1	The box of chocolates fits inside the container.		box of chocolates		fit	fit	container			chocolate							
1721	5	1	18	1	The box of chocolates is bigger than the chocolate.		box of chocolates		"be
bigger"	bigger	chocolate			chocolate							
1722	6	1	18	1	Does the box fit in the chocolate?		box				chocolate									no	2 1
1723	7	2	18	1	Is the chocolate bigger than the box?		chocolate	big	be	be	box				be					no	5 1
1724	8	3	18	1	Is the chocolate bigger than the box?		chocolate	big	be	be	box				be					no	2 1
1725	9	4	18	1	Is the box bigger than the chocolate?		box	big	be	be	chocolate				be					yes	1 2
1726	10	5	18	1	Is the chocolate bigger than the box?		chocolate	big	be	be	box				be					no	5 1
1727	1	1	18	2	The box fits inside the suitcase.		box		fit	fit	suitcase										
1728	2	1	18	2	The box fits inside the container.		box		fit	fit	container										
1729	3	1	18	2	The chest is bigger than the box.		chest		"be
bigger"	bigger	box										
1730	4	1	18	2	The container is bigger than the box of chocolates.		container		"be
bigger"	bigger	box			chocolate							
1731	5	1	18	2	The box of chocolates is bigger than the chocolate.		box of chocolates		"be
bigger"	bigger	chocolate			chocolate							
1732	6	1	18	2	Does the container fit in the chocolate?		container				chocolate									no	5 4
1733	7	2	18	2	Is the container bigger than the chocolate?		container	big	be	be	chocolate				be					yes	4 5
1734	8	3	18	2	Is the container bigger than the chocolate?		container	big	be	be	chocolate				be					yes	4 5
1735	9	4	18	2	Does the chocolate fit in the container?		chocolate		fit	fit	container									yes	4 5
1736	10	5	18	2	Is the chocolate bigger than the container?		chocolate	big	be	be	container				be					no	5 4
1737	1	1	18	3	The box of chocolates is bigger than the chocolate.		box of chocolates		"be
bigger"	bigger	chocolate			chocolate							
1738	2	1	18	3	The chocolate fits inside the container.		chocolate		fit	fit	container										
1739	3	1	18	3	The container is bigger than the chest.		container		"be
bigger"	bigger	chest										
1740	4	1	18	3	The chest fits inside the suitcase.		chest		fit	fit	suitcase										
1741	5	1	18	3	The container is bigger than the box.		container		"be
bigger"	bigger	box										
1742	6	1	18	3	The container is bigger than the box of chocolates.		container		"be
bigger"	bigger	box			chocolate							
1743	7	1	18	3	The box fits inside the suitcase.		box		fit	fit	suitcase										
1744	8	1	18	3	The box fits inside the chest.		box		fit	fit	chest										
1745	9	1	18	3	The box of chocolates fits inside the suitcase.		box of chocolates		fit	fit	suitcase			chocolate							
1746	10	1	18	3	The chocolate fits inside the box of chocolates.		chocolate		fit	fit	box			chocolate							
1747	11	1	18	3	Does the container fit in the box?		container				box									no	8 3
1748	12	2	18	3	Is the container bigger than the chocolate?		container	big	be	be	chocolate				be					yes	6 1
1749	13	3	18	3	Does the container fit in the box?		container				box									no	8 3
1750	14	4	18	3	Does the container fit in the box?		container				box									no	8 3
1751	15	5	18	3	Does the chocolate fit in the suitcase?		chocolate		fit	fit	suitcase									yes	9 1
1752	1	1	18	4	The suitcase is bigger than the box of chocolates.		suitcase		"be
bigger"	bigger	box			chocolate							
1753	2	1	18	4	The box of chocolates fits inside the suitcase.		box of chocolates		fit	fit	suitcase			chocolate							
1754	3	1	18	4	The chocolate fits inside the chest.		chocolate		fit	fit	chest										
1755	4	1	18	4	The box is bigger than the box of chocolates.		box		"be
bigger"	bigger	box			chocolate							
1756	5	1	18	4	The chest is bigger than the chocolate.		chest		"be
bigger"	bigger	chocolate										
